"id","allLetter","area","firstLetter","onlineTime","peopleNumber","platId","platName","proTime","problemTime","regCapital","status1","status2","type"
"3234","feisudai","湖北","fsd","2012-08-20 00:00:00","0","301","飞速贷","2016-02","2016-02-15 00:00:00","1000","0","0","提现困难"
"3235","jutourong","北京","jtr","2014-04-30 00:00:00","0","667","聚投融","2016-02","2016-02-15 00:00:00","5000","0","0","提现困难"
"3236","weitousuo","广东","wts","2015-08-11 00:00:00","0","4071","微投所","2016-02","2016-02-15 00:00:00","1000","0","0","提现困难"
"3237","rongdazaixian","北京","rdzx","2014-03-21 00:00:00","0","3724","融大在线","2016-02","2016-02-15 00:00:00","10000","0","0","跑路"
"3238","caoyuanlicai","北京","cylc","2015-12-30 00:00:00","0","4056","草原理财","2016-02","2016-02-15 00:00:00","5000","0","0","跑路"
"3239","zhejiangdai","浙江","zjd2","2015-07-21 00:00:00","0","4062","浙江贷","2016-02","2016-02-15 00:00:00","1000","0","0","跑路"
"3240","999licai","广东","jjjlc","2015-11-27 00:00:00","0","4069","999理财","2016-02","2016-02-15 00:00:00","6000","0","0","跑路"
"3241","huifubang","天津","hfb2","2015-04-01 00:00:00","0","4074","汇富帮","2016-02","2016-02-15 00:00:00","7000","0","0","跑路"
"3242","chengshilicai","北京","cslc","2015-08-20 00:00:00","0","4075","乘10理财","2016-02","2016-02-15 00:00:00","5000","0","0","跑路"
"3243","diyetouzi","山西","dytz","2015-08-13 00:00:00","0","4060","帝业投资","2016-02","2016-02-15 00:00:00","20000","0","0","经侦介入"
"3244","","广东","","2015-11-13 00:00:00","0","6113","普金所","2016-02","2016-02-13 00:00:00","0","0","1","停业"
"3245","anquantou","北京","aqt","2015-02-16 00:00:00","0","1799","安全投","2016-02","2016-02-12 00:00:00","1000","0","0","停业"
"3246","guangrundai3","浙江","grd3","2015-10-21 00:00:00","0","5485","广润贷","2016-02","2016-02-09 00:00:00","5000","0","1","转型"
"3247","guangyidai8","广东","gyd8","2015-04-07 00:00:00","0","2430","广义贷","2016-02","2016-02-07 00:00:00","500","0","1","停业"
"3248","zhongrongwangjinsuo","北京","zrwjs","2014-10-15 00:00:00","0","4734","中融网金所","2016-02","2016-02-07 00:00:00","5000","0","0","停业"
"3249","huishangyidai","安徽","hsyd","2015-03-01 00:00:00","0","3779","徽商易贷","2016-02","2016-02-06 00:00:00","0","0","1","停业"
"3250","naoqianwang","广东","nad4","2015-04-15 00:00:00","0","5172","闹钱网","2016-02","2016-02-06 00:00:00","100","0","1","停业"
"3251","tiqianwang","河南","tqw","2015-05-27 00:00:00","0","2046","提钱网","2016-02","2016-02-05 00:00:00","1000","0","0","停业"
"3252","xinhuajindian","浙江","xhjd","2015-06-30 00:00:00","0","2670","新华金典","2016-02","2016-02-04 00:00:00","20000","0","1","停业"
"3253","yinfuhui","湖北","yfh","2015-05-11 00:00:00","0","2157","银富汇","2016-02","2016-02-04 00:00:00","5000","0","0","转型"
"3254","tongxinchuangtou","山东","txct1","2014-06-25 00:00:00","0","4055","同鑫创投","2016-02","2016-02-03 00:00:00","3000","0","0","停业"
"3255","xinzhibao","上海","xzb2","2014-02-12 00:00:00","0","5209","信之宝","2016-02","2016-02-03 00:00:00","50000","0","0","停业"
"3256","yiyuantouzi","安徽","yytz","2014-07-01 00:00:00","0","656","一元投资","2016-02","2016-02-02 00:00:00","1000","0","0","停业"
"3257","yingyingdai","安徽","yyd20","2014-08-08 00:00:00","0","793","盈赢贷","2016-02","2016-02-02 00:00:00","1000","0","0","停业"
"3258","ekuaiqian","北京","ekq","2014-07-18 00:00:00","0","831","e快钱","2016-02","2016-02-02 00:00:00","5000","0","0","停业"
"3259","mandeyidai","广西","mdyd","2014-04-15 00:00:00","0","844","满地易贷","2016-02","2016-02-02 00:00:00","2000","0","0","停业"
"3260","fuminwangdai","广西","fmwd","2015-01-05 00:00:00","0","2015","富民网贷","2016-02","2016-02-02 00:00:00","1000","0","0","停业"
"3261","aziben","上海","azb3","2015-03-30 00:00:00","0","2540","A资本","2016-02","2016-02-02 00:00:00","5000","0","0","停业"
"3262","kuaishoulicai","北京","kslc","2015-10-01 00:00:00","0","3128","快手理财","2016-02","2016-02-02 00:00:00","1000","0","0","停业"
"3263","yichangcaifu","山东","yccf","2015-02-07 00:00:00","0","1862","宜倡财富","2016-02","2016-02-02 00:00:00","3000","0","0","提现困难"
"3264","zhongrunjinrong","安徽","zrjr","2014-12-29 00:00:00","0","2117","众润金融","2016-02","2016-02-02 00:00:00","5000","0","0","跑路"
"3265","xingangedai","湖北","xged","2014-08-14 00:00:00","0","2179","新港e贷","2016-02","2016-02-02 00:00:00","2000","0","0","跑路"
"3266","","广东","","2015-12-31 00:00:00","0","5792","M21金融","2016-02","2016-02-02 00:00:00","0","0","1","跑路"
"3267","","湖北","","2015-03-01 00:00:00","0","5823","积木金融","2016-02","2016-02-02 00:00:00","1000","0","1","跑路"
"3268","","山东","","2015-11-01 00:00:00","0","5824","聚融理财","2016-02","2016-02-02 00:00:00","1000","0","1","跑路"
"3269","","上海","","2015-01-01 00:00:00","0","5933","理财嘉年华","2016-02","2016-02-02 00:00:00","1000","0","1","跑路"
"3270","youyuedai","北京","yyd9","2014-02-28 00:00:00","0","563","优悦贷","2016-02","2016-02-01 00:00:00","5000","0","0","停业"
"3271","huanghejinfu","湖北","hhjf1","2014-05-08 00:00:00","0","616","黄鹤金服","2016-02","2016-02-01 00:00:00","5160","0","0","停业"
"3272","xunbangzichan","上海","xbzc","2015-05-18 00:00:00","0","2021","巽邦资产","2016-02","2016-02-01 00:00:00","2000","0","0","停业"
"3273","mailijinrong","河南","mljr","2015-06-16 00:00:00","0","2130","麦粒金融","2016-02","2016-02-01 00:00:00","5000","0","0","停业"
"3274","zhongruocaifu","重庆","zrcf8","2015-06-11 00:00:00","0","2463","中若财富","2016-02","2016-02-01 00:00:00","5000","0","0","停业"
"3275","lianheyidai","广东","lhyd","2015-07-23 00:00:00","0","2556","联合易贷","2016-02","2016-02-01 00:00:00","2000","0","0","停业"
"3276","rongyewang","上海","ryw1","2015-06-08 00:00:00","0","4090","融业网","2016-02","2016-02-01 00:00:00","5000","0","0","提现困难"
"3277","zhumengtianshi","湖北","zmts","2015-03-01 00:00:00","0","2160","筑梦天使","2016-02","2016-02-01 00:00:00","5000","0","0","跑路"
"3278","baijiachuangtou","浙江","bjct","2015-08-18 00:00:00","0","2620","佰家创投","2016-02","2016-02-01 00:00:00","3000","0","0","跑路"
"3279","jiafuqiancaifu","山东","jfqcf","2015-07-10 00:00:00","0","2658","甲富乾财富","2016-02","2016-02-01 00:00:00","5000","0","0","跑路"
"3280","yufengcaifu","上海","yfcf2","2015-06-01 00:00:00","0","6165","誉丰财富","2016-01","2016-01-31 00:00:00","12500","0","0","跑路"
"3281","daidaifu","河南","ddf","2014-09-24 00:00:00","0","1079","贷贷富","2016-01","2016-01-30 00:00:00","3100","0","0","停业"
"3282","ronghuichuangtou2","浙江","rhct2","2015-10-26 00:00:00","0","5046","融汇创投","2016-01","2016-01-30 00:00:00","5000","0","0","停业"
"3283","boleyidai","北京","blyd","2014-02-11 00:00:00","0","543","伯乐易贷","2016-01","2016-01-29 00:00:00","50","0","0","停业"
"3284","xingzhongbao","上海","xzb","2014-10-16 00:00:00","0","1443","兴中宝","2016-01","2016-01-29 00:00:00","5000","0","0","停业"
"3285","aicaiwang","上海","acw","2014-10-24 00:00:00","0","1494","爱财网","2016-01","2016-01-29 00:00:00","1000","0","0","停业"
"3286","qianhetou","北京","qht","2015-01-01 00:00:00","0","1571","千和投","2016-01","2016-01-29 00:00:00","1200","0","0","停业"
"3287","haolinong","上海","hln","2015-08-01 00:00:00","0","4064","好利农","2016-01","2016-01-29 00:00:00","5000","0","0","停业"
"3288","shandecaifu","江苏","sdcf","2015-10-30 00:00:00","0","4019","善德财富","2016-01","2016-01-29 00:00:00","8000","0","0","提现困难"
"3289","chedangpu","上海","cdp","2015-04-18 00:00:00","0","2131","车当铺","2016-01","2016-01-29 00:00:00","3000","0","0","跑路"
"3290","jiaoxiaochedai","云南","jxcd","2015-04-13 00:00:00","0","1783","家晓车贷","2016-01","2016-01-28 00:00:00","500","0","1","停业"
"3291","yijiejinrong","北京","yjjr","2014-04-02 00:00:00","0","649","易街金融","2016-01","2016-01-28 00:00:00","1000","0","0","跑路"
"3292","letouwang","广东","ltw","2015-01-08 00:00:00","0","1904","乐投网","2016-01","2016-01-28 00:00:00","1000","0","0","跑路"
"3293","hongdingcaifu","山东","hdcf4","2015-06-06 00:00:00","0","2125","红顶财富","2016-01","2016-01-28 00:00:00","1500","0","0","跑路"
"3294","jiyingcaifu","山东","jycf6","2015-06-16 00:00:00","0","2128","济赢财富","2016-01","2016-01-28 00:00:00","3000","0","0","跑路"
"3295","jinshunchuangtou","山东","jsct","2015-04-22 00:00:00","0","1826","金顺创投","2016-01","2016-01-26 00:00:00","10000","0","0","停业"
"3296","kuaishidai","吉林","ksd2","2015-04-20 00:00:00","0","1834","快时贷","2016-01","2016-01-26 00:00:00","1000","0","0","停业"
"3297","changshengyidai","山东","csyd","2015-03-05 00:00:00","0","1883","昌晟易贷","2016-01","2016-01-26 00:00:00","1000","0","0","提现困难"
"3298","jinhuacaifu","山东","jhcf","2015-01-17 00:00:00","0","1572","金华财富","2016-01","2016-01-26 00:00:00","500","0","0","跑路"
"3299","caijiuyoucai","陕西","cjyc","2014-10-10 00:00:00","0","1689","财玖有财","2016-01","2016-01-26 00:00:00","100","0","0","跑路"
"3300","nitouwodai","重庆","ntwd","2015-07-23 00:00:00","0","2373","你投我贷","2016-01","2016-01-26 00:00:00","5000","0","0","跑路"
"3301","kuaileedai","黑龙江","kled","2015-05-26 00:00:00","0","2487","快乐e贷","2016-01","2016-01-26 00:00:00","500","0","0","跑路"
"3302","yixindai13","浙江","yxd13","2014-08-01 00:00:00","0","5970","弈信贷","2016-01","2016-01-25 00:00:00","19500","0","0","停业"
"3303","huishangcaifu","安徽","hscf8","2015-08-24 00:00:00","0","3574","徽商财富","2016-01","2016-01-25 00:00:00","5000","0","0","提现困难"
"3304","jiubaochuangtou2","浙江","jbct2","2015-07-15 00:00:00","0","5974","玖宝创投","2016-01","2016-01-25 00:00:00","11800","0","0","提现困难"
"3305","jinbaili","安徽","jbl","2015-05-01 00:00:00","0","6007","金百利","2016-01","2016-01-25 00:00:00","13900","0","0","提现困难"
"3306","zhaoxincaifujing","上海","zxcf5","2014-09-28 00:00:00","0","3817","召鑫财富","2016-01","2016-01-25 00:00:00","5000","0","0","跑路"
"3307","huafeiziben","上海","hfzb","2015-11-09 00:00:00","0","4007","华飞资本","2016-01","2016-01-25 00:00:00","20000","0","0","跑路"
"3308","tongdacaifu","山东","tdcf","2014-01-17 00:00:00","0","4008","通达财富","2016-01","2016-01-25 00:00:00","1000","0","0","跑路"
"3309","xinhaoweirong","安徽","xhwr","2015-09-24 00:00:00","0","4903","鑫浩伟融","2016-01","2016-01-25 00:00:00","10000","0","1","跑路"
"3310","","河北","","2016-01-01 00:00:00","0","5921","宇坤投资","2016-01","2016-01-25 00:00:00","5000","0","1","跑路"
"3311","shengcaiwang","广东","scw","2015-05-29 00:00:00","0","2171","生财网","2016-01","2016-01-24 00:00:00","3000","0","0","停业"
"3312","yiyuanbao","北京","yyb","2013-05-04 00:00:00","0","719","亿元宝","2016-01","2016-01-22 00:00:00","500","0","0","停业"
"3313","yinchangjinrong","广东","ycjr1","2014-11-17 00:00:00","0","1272","银畅金融","2016-01","2016-01-22 00:00:00","1000","0","0","停业"
"3314","shanrong","广东","sr","2015-04-01 00:00:00","0","3162","善融","2016-01","2016-01-22 00:00:00","10000","0","0","停业"
"3315","daqiaoyidai","河北","dqyd","2015-08-01 00:00:00","0","6121","大乔易贷","2016-01","2016-01-22 00:00:00","5000","0","0","停业"
"3316","","山东","","2014-05-04 00:00:00","0","6151","鑫亿财富","2016-01","2016-01-22 00:00:00","1000","0","1","停业"
"3317","hulidai","广东","hld7","2014-11-05 00:00:00","0","1194","互利贷","2016-01","2016-01-22 00:00:00","10000","0","0","跑路"
"3318","rongzicheng","广东","rzc","2010-07-27 00:00:00","0","32","融资城","2016-01","2016-01-22 00:00:00","1000","0","0","经侦介入"
"3319","chennuodai","四川","cnd1","2015-06-17 00:00:00","0","2129","晨诺贷","2016-01","2016-01-21 00:00:00","1000","0","0","跑路"
"3320","budaowengdai","山东","bdwd","2015-05-21 00:00:00","0","2205","不倒翁贷","2016-01","2016-01-21 00:00:00","1000","0","0","跑路"
"3321","zhongliandai","辽宁","zld","2013-12-03 00:00:00","0","1074","中联贷","2016-01","2016-01-20 00:00:00","10000","0","0","停业"
"3322","rongshengzaixian","浙江","rszx","2014-02-10 00:00:00","0","1561","融生在线","2016-01","2016-01-20 00:00:00","1000","0","0","停业"
"3323","zhuanglidai","河北","zld2","2015-07-05 00:00:00","0","2789","庄里贷","2016-01","2016-01-20 00:00:00","3000","0","0","停业"
"3324","zhongyinhao","上海","zyh","2014-11-03 00:00:00","0","1115","中银号","2016-01","2016-01-20 00:00:00","20000","0","0","跑路"
"3325","hushangzaixian","上海","hszx1","2015-02-01 00:00:00","0","1462","沪商在线","2016-01","2016-01-20 00:00:00","6000","0","0","跑路"
"3326","rongxinjinrong","天津","rxjr","2016-01-17 00:00:00","0","5776","融信金融","2016-01","2016-01-20 00:00:00","10000","0","1","跑路"
"3327","chajinsuo2","福建","cjs2","2015-09-19 00:00:00","0","3983","茶金所","2016-01","2016-01-19 00:00:00","3000","0","0","停业"
"3328","jinhulou","山东","jhl6","2015-07-14 00:00:00","0","2265","金葫篓","2016-01","2016-01-19 00:00:00","1000","0","0","跑路"
"3329","dingritouzi1","浙江","drtz1","2015-08-26 00:00:00","0","3990","鼎日投资","2016-01","2016-01-19 00:00:00","0","0","0","跑路"
"3330","aokechuangtou","山东","akct6","2015-07-01 00:00:00","0","2183","奥科创投","2016-01","2016-01-18 00:00:00","100","0","0","停业"
"3331","jiuzhouhongrui","山东","jzhr","2015-06-26 00:00:00","0","2220","九州宏瑞","2016-01","2016-01-18 00:00:00","3000","0","0","停业"
"3332","kuaikedai","重庆","kkd3","2012-10-29 00:00:00","0","3641","快可贷","2016-01","2016-01-18 00:00:00","3000","0","0","停业"
"3333","jindiandai","重庆","jdd2","2013-05-01 00:00:00","0","3800","金点贷","2016-01","2016-01-18 00:00:00","1000","0","0","停业"
"3334","188jinrong","河北","188jr","2015-03-18 00:00:00","0","5227","188金融","2016-01","2016-01-18 00:00:00","500","0","1","停业"
"3335","yijiarencaifu","湖北","yjrcf","2015-01-12 00:00:00","0","1424","一家人财富","2016-01","2016-01-18 00:00:00","5000","0","0","提现困难"
"3336","sufadai","广东","sfd3","2015-04-26 00:00:00","0","3562","速发贷","2016-01","2016-01-17 00:00:00","1000","0","1","停业"
"3337","","浙江","","2014-01-17 00:00:00","0","5759","灯融创投","2016-01","2016-01-17 00:00:00","1000","0","1","停业"
"3338","jiumaotouzi","上海","jmtz","2016-01-01 00:00:00","0","3973","九猫投资","2016-01","2016-01-16 00:00:00","10000","0","1","停业"
"3339","dongfangyidai","江苏","dfyd","2014-08-08 00:00:00","0","5402","东方宜贷","2016-01","2016-01-16 00:00:00","1400","0","0","停业"
"3340","chedaocaifu","广东","cdcf","2015-07-20 00:00:00","0","3475","车道财富","2016-01","2016-01-14 00:00:00","0","0","1","停业"
"3341","wuxiancaifu4","上海","wxcf4","2014-12-01 00:00:00","0","6147","无限财富","2016-01","2016-01-14 00:00:00","5000","0","0","停业"
"3342","aidingtou","北京","adt","2014-10-17 00:00:00","0","3406","爱定投","2016-01","2016-01-14 00:00:00","10000","0","0","提现困难"
"3343","shengshicaifu1","湖北","sscf1","2014-08-05 00:00:00","0","3969","盛世财富（鄂）","2016-01","2016-01-14 00:00:00","10000","0","0","提现困难"
"3344","zhongnaziben","广东","znzb","2015-05-01 00:00:00","0","2050","中纳资本","2016-01","2016-01-14 00:00:00","10000","0","0","跑路"
"3345","milanjinrong1","广东","mljr1","2015-10-22 00:00:00","0","3979","米兰金融","2016-01","2016-01-14 00:00:00","10000","0","0","跑路"
"3346","mindatouzi","江西","mdtz","2015-09-17 00:00:00","0","3981","民大投资","2016-01","2016-01-14 00:00:00","2000","0","0","跑路"
"3347","rongjiayidai","上海","rjyd","2013-12-27 00:00:00","0","499","融佳易贷","2016-01","2016-01-13 00:00:00","1000","0","0","停业"
"3348","silianxintou","山东","slxt","2015-04-06 00:00:00","0","2054","四联信投","2016-01","2016-01-13 00:00:00","1000","0","0","停业"
"3349","yudaiwang","广东","ydw9","2015-12-10 00:00:00","0","4092","裕贷网","2016-01","2016-01-13 00:00:00","3000","0","1","停业"
"3350","cunqiandai3","广东","cqd3","2015-01-13 00:00:00","0","5544","存钱贷","2016-01","2016-01-13 00:00:00","1000","0","0","停业"
"3351","longdingyidai","安徽","ldyd","2015-01-13 00:00:00","0","5545","龙鼎易贷","2016-01","2016-01-13 00:00:00","2000","0","0","停业"
"3352","","广东","","2015-03-01 00:00:00","0","5827","贷鼠网","2016-01","2016-01-13 00:00:00","2000","0","1","停业"
"3353","hongyincaifu","上海","hycf","2014-08-05 00:00:00","0","840","虹银财富","2016-01","2016-01-13 00:00:00","100000","0","0","跑路"
"3354","qiluhengxindai","山东","qlhxd","2015-03-10 00:00:00","0","1709","齐鲁恒信贷","2016-01","2016-01-13 00:00:00","1000","0","0","跑路"
"3355","hongniudai","山东","hnd2","2015-02-09 00:00:00","0","1749","红牛贷","2016-01","2016-01-13 00:00:00","5000","0","0","跑路"
"3356","jianliantouzi","山东","jltz","2015-02-13 00:00:00","0","1851","金联投资","2016-01","2016-01-13 00:00:00","1000","0","0","跑路"
"3357","caidaojinrong","上海","cdjr","2013-12-31 00:00:00","0","2027","财道金融","2016-01","2016-01-13 00:00:00","5000","0","0","跑路"
"3358","jindanedai","广东","jded1","2015-12-21 00:00:00","0","3966","金蛋E贷","2016-01","2016-01-13 00:00:00","500","0","0","跑路"
"3359","tinghaodai","上海","thd","2014-11-28 00:00:00","0","3075","庭好贷","2016-01","2016-01-12 00:00:00","10000","0","0","停业"
"3360","libangcaifu","上海","lbcf1","2009-04-09 00:00:00","0","5171","立帮财富","2016-01","2016-01-12 00:00:00","5000","0","1","停业"
"3361","aikoudai","山东","akd","2014-09-18 00:00:00","0","1061","爱口袋","2016-01","2016-01-11 00:00:00","1000","0","0","停业"
"3362","jinmacaifu","湖北","jmcf","2014-12-18 00:00:00","0","1202","金马财富","2016-01","2016-01-11 00:00:00","10000","0","0","停业"
"3363","qicailongzhu","北京","qclz","2014-09-28 00:00:00","0","5237","七彩龙珠","2016-01","2016-01-11 00:00:00","5000","0","1","停业"
