"id","actualCapital","aliasName","association","associationDetail","autoBid","autoBidCode","bankCapital","bankFunds","bidSecurity","bindingFlag","businessType","companyName","credit","creditLevel","delayScore","delayScoreDetail","displayFlg","drawScore","drawScoreDetail","equityVoList","experienceScore","experienceScoreDetail","fundCapital","gjlhhFlag","gjlhhTime","gruarantee","inspection","juridicalPerson","locationArea","locationAreaName","locationCity","locationCityName","manageExpense","manageExpenseDetail","newTrustCreditor","newTrustCreditorCode","officeAddress","onlineDate","payment","paymode","platBackground","platBackgroundDetail","platBackgroundDetailExpand","platBackgroundExpand","platEarnings","platEarningsCode","platName","platStatus","platUrl","problem","problemTime","recordId","recordLicId","registeredCapital","riskCapital","riskFunds","riskReserve","riskcontrol","securityModel","securityModelCode","securityModelOther","serviceScore","serviceScoreDetail","startInvestmentAmout","term","termCodes","termWeight","transferExpense","transferExpenseDetail","trustCapital","trustCreditor","trustCreditorMonth","trustFunds","tzjPj","vipExpense","withTzj","withdrawExpense","platId"
"2169","10000.00","东方汇","1","2016年03月25日加入中国互联网金融协会任理事单位职务","支持","1","","0","-","1","个人信贷(15%)、企业信贷(5%)、车贷(10%)、房贷(60%)、农村金融(10%)","东方邦信金融科技（上海）有限公司","0","","4.0","三天内","1","2.8","两三天内","","3.8","满意","","0","","","0","胡岚","31","上海","3115","浦东","无","","2个月","0","上海市浦东新区东方路877号嘉兴大厦14层","2014-06-24","1","借记卡网付","4","国资控股","国资控股","4","5.08%","5.08","东方汇","1","https://www.eastlending.com","0","","沪ICP备14012529号-1","","20000.00","","0","0.0","0","小贷公司","1","","3.7","满意","","天标(38.5%)、2月标(17.6%)","[3, 2, 1, 6, 5, 4]","2.53","0.1％(债权转让成功后，东方汇平台将收取转让价格（待收本金+折让/加价）的0.1％作为手续费。不成功不收取任何费用。)","","","","2","","","无","0","当投资人需要从东方汇平台账户中提现时，最低需要向第三方支付2元/笔的手续费（如选择使用'即时取现'或'快速取现'：按取现费的0.5‰+2元/笔收取。如在节假日前一个工作日使用，另按照取现费的0.5‰*(节假日天数+1)+2元/笔。）；","2001"
"2170","5000.00","爱投资","1","2016年03月25日加入中国互联网金融协会任会员单位职务","不支持","0","","0","-","1","","安投融（北京）网络科技有限公司","0","","3.6","一周内","1","2.4","两三天内","","3.6","满意","","0","","中源盛祥融资担保(承保50000万元)<br/>中桥融资担保(承保30000万元)<br/>中鸿基融资担保(承保30000万元)<br/>财富时代融资担保(承保30000万元)<br/>北京同益达融资担保(承保30000万元)<br/>金达融资担保(承保55000万元)<br/>中保财富融资担保(承保30000万元)","0","赵春霞","11","北京","1108","海淀","0","","1个月","2","北京市海淀区中关村南三街6号中科资源大厦南楼7层","2013-03-31","","","2","民营系","风投系","5","11.03%","11.03","爱投资","1","http://www.itouzi.com","0","","京ICP备13011445号-1","京ICP证150033号","10000.00","","0","0.0","1","融资性担保公司","2","","3.5","满意","","12-24月标(69.1%)、24月以上标(22.7%)","[7, 6, 4, 8]","12.94","","","","","0","","","0","0","未投资部分收取千分之五，投资部分全免(1.如果您充入的资金用于投资，那么投资的月息和到期的本金提现全部都是免费的，但是如果您充入资金，并未用于投资，那么每笔提现，都将收取千分之五的手续费。因为第三方平台会对平台进行收费，而平台会为投资者垫付这些费用。如果您没有进行投资，那这些费用只能由您自己承担了。2.免费提现额度就是您投资的金额和月息。每次您收取月息或本金后，免提现费额度会随之增加；而您完成提现的时候，免费提现额度会随之减少。如果您发现可用余额和免费提现额度之间的有差距，那这个差额就是未投资的金额了。)","169"
"2171","20000.00","民贷天下","1","2015年08月28日加入深圳市互联网金融协会任会员单位职务<br/>2017年02月27日加入广东互联网金融协会任副会长单位职务<br/>2015年10月09日加入北京市网贷行业协会任观察员单位职务<br/>2015年03月27日加入广州互联网金融协会任副会长单位职务","支持","1","浙商银行","1","-","1","个人信贷(3%)、消费金融(20%)、房贷(30%)、供应链金融(47%)","民加科风信息技术有限公司 ","0","","4.1","三天内","1","3.0","一天内","","3.8","满意","","1","2015年05月06日","","0","马金声","44","广东","4401","广州","0","","1个月","2","广州市越秀区东风东路733号羊城同创汇印刷大楼6楼（民贷天下）","2014-12-31","1","借记卡网付","0","国资参股","国资参股","4","6.96%","6.96","民贷天下","1","http://www.mindai.com","0","","粤ICP备14079473号","","20000.00","","0","0.0","0","第三方担保","01","第三方担保","3.7","满意","","2月标(37.6%)、6-12月标(17.6%)","[3, 2, 1, 7, 6, 5, 4, 8]","10.26","存管版根据持有期向转让者收0.2％~1％服务费（除智投计划），持有≥180天免服务费。普通版不收费。","","","","0","","","0","0","普通版充值未投资金30天内提现需收0.3％手续费，投资回款提现免手续费。存管版提现免手续费。","1493"
"2172","0.00","十六铺金融","1","2015年11月17日加入杭州市互联网金融协会任会员职务","不支持","0","江西银行","1","风险准备金","1","房贷(20%)","金聚鑫（杭州）互联网金融服务有限公司","0","","3.7","一周内","1","3.8","一天内","","3.6","满意","银行存管 存管机构为江西银行","0","","","0","陈月燕","33","浙江","3301","杭州","无管理费(无管理费。)","","不可转让","5","杭州市杭州市上城区婺江路217号近江时代大厦B座11F（地铁1、4号线近江站D出口）","2015-06-08","1,3","借记卡网付,线下充值(有奖励)","2","民营系","民营系","2","10.86%","10.86","十六铺金融","1","http://www.16pu.com","0","","浙ICP备15011142号-1","浙B2-20160196","6000.00","江西银行,","1","500.0","0","平台垫付、合作方流动性支持、风险准备金(500.0万元)","4,01,02","合作方流动性支持","3.7","满意","","天标(99.9%)","[1]","0.7","无(暂时不支持债权转让。)","","","","0","","","0(无VIP)","0","提现不收取手续费","2339"
"2173","0.00","财富中国","0","","支持","1","","0","-","1","","深圳市财富之家金融网络科技服务有限公司","0","","4.1","三天内","1","2.7","两三天内","","3.6","满意","","0","","","0","李元保","44","广东","4403","深圳","","","不可转让","5","深圳市福田区金中环商务大厦26楼","2014-06-13","","","2","民营系","民营系","2","10.02%","10.02","财富中国","1","http://www.cfbb.com.cn","0","","粤ICP备14027195号-4","","86000.00","","0","4000.0","0","风险准备金(4000.0万元)","02","","3.6","满意","","24月以上标(31.5%)、12-24月标(21.8%)","[3, 1, 7, 6, 4, 8]","15.57","","","","","0","0","","","0","","640"
"2174","0.00","信和大金融","0","","不支持","0","","0","-","1","","信和上融网络科技（北京）有限公司","0","","3.7","一周内","1","1.9","超过三天","","3.6","满意","","0","","","0","王杨","11","北京","1105","朝阳","","","不可转让","5","北京市朝阳区东三环北路甲19号SOHO嘉盛中心5层506室","2014-04-25","1","借记卡网付","2","民营系","民营系","2","8.7%","8.7","信和大金融","1","http://www.xinhe99.com/","0","","京ICP备15064458号-1 ","京ICP证160220号","5000.00","","0","0.0","0","","","","3.7","满意","","12-24月标(47.1%)、6-12月标(31.2%)","[3, 2, 7, 6, 5, 8]","10.4","","","","","0","","","","0","提现手续费是第三方收取，2元/笔。","512"
"2175","10000.00","人人贷","1","2016年03月25日加入中国互联网金融协会任会员职务","不支持","0","民生银行","1","逾期30天，信用认证标垫付本金，其他标垫付本息","1","个人信贷(100%)","人人贷商务顾问(北京)有限公司","1","","3.8","一周内","1","3.4","一天内","","3.7","满意","银行存管 存管机构为民生银行","0","","","1","杨一夫","11","北京","1108","海淀","0","","3个月","3","北京市海淀区中关村东路1号清华科技园A座19层","2010-10-13","1","借记卡网付","2","民营系","风投系","5","10.17%","10.17","人人贷","1","http://www.renrendai.com?utmSource=pc-wdzj","0","","京ICP备12025643号-1","京ICP证100953号","10000.00","民生银行","1","47432.91","1","风险准备金(47432.91万元)","02","","3.7","满意","","24月以上标(84.3%)、12-24月标(10.4%)","[7, 6, 8]","34.92","0.5％(债权转让的费用为转让管理费。平台向转出人收取，不向购买人收取任何费用。)","","","","0","","AA","","0","单笔提现1万元（含）以内，免收手续费；单笔提现1万元以上，手续费收取2元/笔。","57"
"2176","0.00","温商贷","0","","支持","1","贵州银行","1","风险准备金","1","","鄯善温商贷互联网金融服务有限公司","0","","4.0","三天内","1","3.0","一天内","","3.4","一般","","0","","","1","魏忠杭","65","新疆","6521","吐鲁番","无","","3个月","3","新疆吐鲁番市鄯善县石材工业园区石材大道南侧（鄯善天玖石材交易中心内）","2013-03-27","1","借记卡网付","0","国资参股","国资参股","4","10.38%","10.38","温商贷","1","http://www.wsloan.com","0","","新ICP备17000559号","B2-20170018","10000.00","","0","10000.0","0","风险准备金(10000.0万元)","02","","3.4","一般","","1月标(31.7%)、12-24月标(28.6%)","[2, 1, 7, 6, 4]","3.79","","","","","0","","BBB","","0","提现费用","211"
"2177","4850.00","首金网","1","2016年03月25日加入中国互联网金融协会任理事单位职务","不支持","0","民生银行","1","融担联盟、担保公司、保险公司","1","房贷(10%)、供应链金融(40%)","北京首金中小微企业金融服务有限公司","0","","3.5","一周内","1","3.0","一天内","","3.0","一般","","0","","","0","周健","11","北京","1108","海淀","0","","1个月","2","北京市海淀区丹棱街1号互联网金融中心25层","2015-12-29","1,4","借记卡网付,线下充值(无奖励)","4","国资参股","国资参股","4","8.16%","8.16","首金网","1","https://www.shoujinwang.com/index.jsp","0","","京ICP备15002424号-1 ","京ICP证160017号","10000.00","","0","0.0","0","融资性担保公司、保险公司","2,5","","3.0","一般","","1月标(45.2%)、2月标(22.1%)","[3, 2, 1, 7, 6, 5, 4]","2.96","每笔交易金额*0.5％(转让手续费=每笔交易金额*0.5％，下限0.5元，上限200元。)","","","","0","","","0","0","投资免提现费。（未投资金额按0.15％收取手续费，最低1元）","4005"
"2178","2000.00","小猪理财","1","2015年12月25日加入江西省互联网金融协会任理事单位职务","支持","1","江西银行","1","一重担保机构全额本息担保；融资性担保公司全额本息担保；常备数千万风险准备金，用于项目整体风控。","1","个人信贷(70%)、企业信贷(30%)","江西小猪金融信息服务有限公司","0","","4.3","三天内","1","4.1","四小时内","","4.0","满意","银行存管 存管机构为江西银行","0","","武冈市第四建筑工程公司(承保1000万元)<br/>盛唐建设集团有限公司(承保1000万元)","0","杨兵","36","江西","3601","南昌","无","","不可转让","5","江西省南昌市红谷滩新区红谷中大道浦发银行大厦12楼","2015-03-01","1","借记卡网付","0","国资参股","国资参股","4","12.08%","12.08","小猪理财","1","http://www.xiaozhu158.com","0","","赣ICP备16003345号","","10000.00","江西银行","1","1000.0","1","担保机构担保、风险准备金(1000.0万元)","01,02","担保机构担保","4.2","满意","","天标(80.9%)、1月标(17.1%)","[3, 2, 1]","1.05","无","","","","0","","","无","0","无手续费","2674"
"2179","48050.00","鹏金所","1","2015年08月13日加入深圳市互联网金融协会任副会长单位职务<br/>2015年11月02日加入广东互联网金融协会任副会长单位职务","支持","1","","0","风险准备金","1","个人信贷(3%)、企业信贷(3%)、供应链金融(4%)、","深圳市鹏鼎创盈金融信息服务股份有限公司","0","","4.3","三天内","1","3.1","一天内","[{u'updDate': u'', u'equityCode': u'', u'insDate': u'', u'insUserId': u'', u'equityId': 5, u'updUserId': u'', u'equityMarket': u'', u'updUserName': u'', u'insUserName': u'', u'platId': 1195}]","3.8","满意","","1","2016年06月17日","","0","祝九胜","44","广东","4403","深圳","0","","随时","1","深圳市福田区车公庙创建大厦30楼","2014-12-01","1","借记卡网付","0","上市公司参股","上市公司参股","3","7.05%","7.05","鹏金所","1","http://www.penging.com/","0",""," 粤ICP备:14056130号","","74749.00","","0","0.0","1","融资性担保公司","2","","3.8","满意","","6-12月标(23.7%)、4-6月标(18.4%)","[3, 2, 1, 7, 6, 5, 4]","5.55","持有项目不超过7日的,按转让价格的1％收取，超过7天按0.2％收取。","","","","0","","","0","0","单笔提现金额大于等于1000元时免手续费，否则2元/笔","1195"
"2180","1000.00","众信金融(京)","0","","不支持","0","","0","转让及抵押","1","供应链金融(99%)","北京众信金融信息服务有限公司","0","","3.7","一周内","1","2.5","两三天内","","3.6","满意","","0","","","0","宋锋","11","北京","1108","海淀","0","","随时","1","北京市海淀区人民大学北路大行基业大厦11层11层","2014-06-19","1,4","借记卡网付,线下充值(无奖励)","4","国资参股","国资参股","4","8.66%","8.66","众信金融(京)","1","http://www.imzhongxin.com/","0","","京ICP备14022437号 ","","1000.00","","0","0.0","0","融资性担保公司","2","","3.6","满意","","12-24月标(38.0%)、3月标(26.6%)","[3, 2, 7, 6, 5, 4]","7.81","0.2％","","","","0","","","0","0","2元(每日第一笔提现免费，当日第二笔之后每笔提现收取2元手续费。)","854"
"2181","6480.00","博金贷","1","2015年12月25日加入江西省互联网金融协会任名誉会长职务","不支持","0","江西银行","1","小额贷款公司到期回购","1","","江西省博汇九洲金融服务有限公司","0","","4.1","三天内","1","3.4","一天内","","4.0","满意","","1","2015年12月04日","","1","温显来","36","江西","3601","南昌","投资用户免费，借款用户详见官网说明","","随时","1","南昌市红谷滩区世贸路898号博能中心二期5A","2014-09-16","","","0","国资参股","国资参股","4","8.35%","8.35","博金贷","1","http://www.bjdp2p.com","0","","赣ICP备14005738号-1","赣B2-20150058","6480.00","","0","0.0","1","小贷公司、平台垫付、银行存管 存管机构为江西银行","1,4,01","银行存管 存管机构为江西银行","4.0","满意","","天标(44.6%)、6-12月标(15.0%)","[3, 2, 1, 7, 6, 5, 4]","2.35","债权转让收费政策见平台公告或相关操作页面说明。","","","","0","","A","0(无vip费用)","1","0元/笔（前5次免费/月）","1190"
