"id","date","wanPerson","shiWanPerson","baiWanPerson","qianWanPerson","wdzjPlatId"
"7201","2017-04-30","45.00","34.00","3.00","10.00","854"
"7202","2017-05-31","61.00","34.00","5.00","13.00","854"
"7203","2016-06-30","222.00","35.00","58.00","7.00","1190"
"7204","2016-07-31","417.00","46.00","59.00","15.00","1190"
"7205","2016-08-31","138.00","37.00","57.00","7.00","1190"
"7206","2016-09-30","105.00","50.00","54.00","14.00","1190"
"7207","2016-10-31","95.00","53.00","54.00","12.00","1190"
"7208","2016-11-30","114.00","81.00","47.00","21.00","1190"
"7209","2016-12-31","151.00","97.00","51.00","16.00","1190"
"7210","2017-01-31","168.00","167.00","47.00","15.00","1190"
"7211","2017-02-28","150.00","131.00","28.00","21.00","1190"
"7212","2017-03-31","251.00","220.00","29.00","27.00","1190"
"7213","2017-04-30","394.00","202.00","30.00","24.00","1190"
"7214","2017-05-31","421.00","274.00","41.00","23.00","1190"
"7215","2016-06-30","2.00","38.00","143.00","3.00","537"
"7216","2016-07-31","2.00","43.00","141.00","4.00","537"
"7217","2016-08-31","2.00","44.00","148.00","4.00","537"
"7218","2016-09-30","1.00","34.00","184.00","2.00","537"
"7219","2016-10-31","1.00","59.00","207.00","4.00","537"
"7220","2016-11-30","1.00","51.00","210.00","5.00","537"
"7221","2016-12-31","17.00","47.00","205.00","2.00","537"
"7222","2017-01-31","0.00","51.00","216.00","6.00","537"
"7223","2017-02-28","0.00","62.00","208.00","8.00","537"
"7224","2017-03-31","0.00","58.00","225.00","4.00","537"
"7225","2017-04-30","1.00","45.00","231.00","3.00","537"
"7226","2017-05-31","0.00","24.00","127.00","3.00","537"
"7227","2016-06-30","3.00","19.00","26.00","33.00","1030"
"7228","2016-07-31","3.00","29.00","18.00","30.00","1030"
"7229","2016-08-31","6.00","25.00","24.00","34.00","1030"
"7230","2016-09-30","1.00","21.00","28.00","30.00","1030"
"7231","2016-10-31","1.00","18.00","27.00","27.00","1030"
"7232","2016-11-30","5.00","23.00","16.00","35.00","1030"
"7233","2016-12-31","1.00","13.00","22.00","22.00","1030"
"7234","2017-01-31","1.00","12.00","17.00","28.00","1030"
"7235","2017-02-28","0.00","11.00","18.00","17.00","1030"
"7236","2017-03-31","0.00","7.00","14.00","9.00","1030"
"7237","2017-04-30","0.00","11.00","12.00","8.00","1030"
"7238","2017-05-31","0.00","5.00","24.00","12.00","1030"
"7239","2016-07-31","326.00","1102.00","0.00","0.00","2005"
"7240","2016-08-31","492.00","1503.00","0.00","0.00","2005"
"7241","2016-09-30","458.00","1491.00","0.00","0.00","2005"
"7242","2016-10-31","331.00","1095.00","0.00","0.00","2005"
"7243","2016-11-30","369.00","1174.00","0.00","0.00","2005"
"7244","2016-12-31","714.00","2107.00","0.00","0.00","2005"
"7245","2017-01-31","555.00","1490.00","0.00","0.00","2005"
"7246","2017-02-28","300.00","777.00","0.00","0.00","2005"
"7247","2017-03-31","663.00","1884.00","0.00","0.00","2005"
"7248","2017-04-30","597.00","2049.00","0.00","0.00","2005"
"7249","2017-05-31","756.00","2625.00","0.00","0.00","2005"
"7250","2016-06-30","0.00","3.00","17.00","17.00","809"
"7251","2016-07-31","0.00","4.00","16.00","17.00","809"
"7252","2016-08-31","0.00","4.00","16.00","22.00","809"
"7253","2016-09-30","0.00","3.00","18.00","24.00","809"
"7254","2016-10-31","3.00","2.00","18.00","20.00","809"
"7255","2016-11-30","0.00","6.00","16.00","21.00","809"
"7256","2016-12-31","0.00","5.00","16.00","22.00","809"
"7257","2017-01-31","0.00","5.00","21.00","20.00","809"
"7258","2017-02-28","0.00","6.00","17.00","25.00","809"
"7259","2017-03-31","0.00","4.00","17.00","28.00","809"
"7260","2017-04-30","0.00","4.00","18.00","30.00","809"
"7261","2017-05-31","0.00","1.00","32.00","20.00","809"
"7262","2016-06-30","10.00","40.00","92.00","1.00","611"
"7263","2016-07-31","12.00","43.00","115.00","1.00","611"
"7264","2016-08-31","14.00","53.00","95.00","1.00","611"
"7265","2016-09-30","16.00","59.00","105.00","5.00","611"
"7266","2016-10-31","7.00","46.00","74.00","4.00","611"
"7267","2016-11-30","14.00","62.00","106.00","0.00","611"
"7268","2016-12-31","22.00","40.00","89.00","2.00","611"
"7269","2017-01-31","32.00","65.00","102.00","4.00","611"
"7270","2017-02-28","32.00","56.00","85.00","4.00","611"
"7271","2017-03-31","34.00","68.00","107.00","10.00","611"
"7272","2017-04-30","13.00","55.00","123.00","3.00","611"
"7273","2017-05-31","14.00","51.00","107.00","7.00","611"
"7274","2016-06-30","0.00","49.00","76.00","0.00","3122"
"7275","2016-07-31","0.00","33.00","88.00","0.00","3122"
"7276","2016-08-31","1.00","72.00","99.00","0.00","3122"
"7277","2016-09-30","0.00","34.00","73.00","3.00","3122"
"7278","2016-10-31","0.00","68.00","140.00","0.00","3122"
"7279","2016-11-30","0.00","67.00","141.00","5.00","3122"
"7280","2016-12-31","0.00","49.00","176.00","2.00","3122"
"7281","2017-01-31","1.00","39.00","114.00","11.00","3122"
"7282","2017-02-28","0.00","34.00","78.00","3.00","3122"
"7283","2017-03-31","0.00","48.00","126.00","2.00","3122"
"7284","2017-04-30","0.00","34.00","144.00","8.00","3122"
"7285","2017-05-31","0.00","52.00","181.00","2.00","3122"
"7286","2016-06-30","0.00","0.00","0.00","1.00","461"
"7287","2016-07-31","0.00","0.00","0.00","1.00","461"
"7288","2016-08-31","0.00","0.00","0.00","1.00","461"
"7289","2016-09-30","0.00","0.00","0.00","1.00","461"
"7290","2016-10-31","0.00","0.00","0.00","1.00","461"
"7291","2016-11-30","0.00","0.00","0.00","1.00","461"
"7292","2016-12-31","0.00","0.00","0.00","1.00","461"
"7293","2017-01-31","0.00","0.00","0.00","1.00","461"
"7294","2017-02-28","0.00","0.00","0.00","1.00","461"
"7295","2017-03-31","0.00","0.00","0.00","1.00","461"
"7296","2017-04-30","0.00","0.00","0.00","1.00","461"
"7297","2017-05-31","0.00","0.00","0.00","1.00","461"
"7298","2016-06-30","19.00","12.00","93.00","3.00","127"
"7299","2016-07-31","33.00","7.00","107.00","8.00","127"
"7300","2016-08-31","22.00","9.00","121.00","6.00","127"
"7301","2016-09-30","41.00","27.00","103.00","13.00","127"
"7302","2016-10-31","266.00","84.00","124.00","9.00","127"
"7303","2016-11-30","43.00","97.00","122.00","11.00","127"
"7304","2016-12-31","82.00","134.00","111.00","4.00","127"
"7305","2017-01-31","101.00","7.00","122.00","9.00","127"
"7306","2017-02-28","128.00","1.00","144.00","5.00","127"
"7307","2017-03-31","0.00","67.00","118.00","9.00","127"
"7308","2017-04-30","0.00","16.00","155.00","2.00","127"
"7309","2017-05-31","0.00","39.00","182.00","0.00","127"
"7310","2016-06-30","382.00","17.00","0.00","1.00","307"
"7311","2016-07-31","751.00","33.00","0.00","1.00","307"
"7312","2016-08-31","422.00","36.00","0.00","1.00","307"
"7313","2016-09-30","5897.00","1271.00","5.00","1.00","307"
"7314","2016-10-31","6385.00","1474.00","15.00","1.00","307"
"7315","2016-11-30","8823.00","1526.00","25.00","1.00","307"
"7316","2016-12-31","9156.00","1296.00","39.00","1.00","307"
"7317","2017-01-31","9616.00","1485.00","38.00","1.00","307"
"7318","2017-02-28","8421.00","1159.00","29.00","1.00","307"
"7319","2017-03-31","9382.00","565.00","25.00","1.00","307"
"7320","2017-04-30","8899.00","556.00","20.00","1.00","307"
"7321","2017-05-31","8458.00","542.00","19.00","1.00","307"
"7322","2016-06-30","27217.00","2193.00","82.00","0.00","93"
"7323","2016-07-31","18308.00","1615.00","88.00","0.00","93"
"7324","2016-08-31","7473.00","1873.00","54.00","0.00","93"
"7325","2016-09-30","7097.00","586.00","15.00","0.00","93"
"7326","2016-10-31","4825.00","1327.00","11.00","0.00","93"
"7327","2016-11-30","7881.00","1917.00","0.00","0.00","93"
"7328","2016-12-31","4160.00","1040.00","9.00","0.00","93"
"7329","2017-01-31","5643.00","1362.00","4.00","0.00","93"
"7330","2017-02-28","6026.00","1532.00","1.00","0.00","93"
"7331","2017-03-31","6949.00","1725.00","6.00","0.00","93"
"7332","2017-04-30","6122.00","1365.00","0.00","0.00","93"
"7333","2017-05-31","5446.00","1311.00","1.00","0.00","93"
"7334","2016-06-30","0.00","6.00","23.00","25.00","216"
"7335","2016-07-31","0.00","1.00","43.00","18.00","216"
"7336","2016-08-31","1.00","5.00","23.00","26.00","216"
"7337","2016-09-30","3.00","4.00","31.00","38.00","216"
"7338","2016-10-31","0.00","5.00","28.00","29.00","216"
"7339","2016-11-30","0.00","10.00","41.00","30.00","216"
"7340","2016-12-31","0.00","4.00","108.00","10.00","216"
"7341","2017-01-31","0.00","4.00","160.00","1.00","216"
"7342","2017-02-28","1.00","12.00","157.00","1.00","216"
"7343","2017-03-31","0.00","2.00","217.00","1.00","216"
"7344","2017-04-30","2.00","7.00","219.00","2.00","216"
"7345","2017-05-31","1.00","11.00","220.00","2.00","216"
"7346","2016-12-31","1.00","0.00","0.00","0.00","6369"
"7347","2017-01-31","11.00","12.00","0.00","0.00","6369"
"7348","2017-02-28","116.00","3.00","0.00","0.00","6369"
"7349","2017-03-31","927.00","67.00","0.00","0.00","6369"
"7350","2017-04-30","1385.00","354.00","0.00","0.00","6369"
"7351","2017-05-31","1611.00","484.00","2.00","0.00","6369"
"7352","2016-06-30","0.00","197.00","317.00","18.00","3995"
"7353","2016-07-31","1.00","190.00","386.00","14.00","3995"
"7354","2016-08-31","2.00","218.00","399.00","11.00","3995"
"7355","2016-09-30","15.00","212.00","274.00","29.00","3995"
"7356","2016-10-31","2.00","62.00","176.00","6.00","3995"
"7357","2016-11-30","2.00","73.00","174.00","10.00","3995"
"7358","2016-12-31","0.00","153.00","349.00","17.00","3995"
"7359","2017-01-31","2.00","201.00","110.00","1.00","3995"
"7360","2017-02-28","0.00","37.00","41.00","0.00","3995"
"7361","2017-03-31","1.00","222.00","77.00","1.00","3995"
"7362","2017-04-30","0.00","311.00","51.00","5.00","3995"
"7363","2017-05-31","0.00","243.00","94.00","2.00","3995"
"7364","2016-06-30","5.00","22.00","23.00","6.00","610"
"7365","2016-07-31","8.00","17.00","34.00","6.00","610"
"7366","2016-08-31","4.00","19.00","38.00","7.00","610"
"7367","2016-09-30","77.00","62.00","50.00","5.00","610"
"7368","2016-10-31","2.00","28.00","39.00","10.00","610"
"7369","2016-11-30","869.00","648.00","59.00","3.00","610"
"7370","2016-12-31","1065.00","722.00","58.00","2.00","610"
"7371","2017-01-31","816.00","807.00","66.00","1.00","610"
"7372","2017-02-28","642.00","728.00","34.00","1.00","610"
"7373","2017-03-31","784.00","943.00","62.00","4.00","610"
"7374","2017-04-30","748.00","998.00","62.00","6.00","610"
"7375","2017-05-31","744.00","1212.00","103.00","3.00","610"
"7376","2016-06-30","644.00","318.00","35.00","3.00","440"
"7377","2016-07-31","629.00","374.00","44.00","4.00","440"
"7378","2016-08-31","490.00","287.00","55.00","3.00","440"
"7379","2016-09-30","386.00","235.00","53.00","4.00","440"
"7380","2016-10-31","331.00","287.00","47.00","3.00","440"
"7381","2016-11-30","459.00","410.00","58.00","7.00","440"
"7382","2016-12-31","380.00","318.00","46.00","5.00","440"
"7383","2017-01-31","255.00","350.00","64.00","6.00","440"
"7384","2017-02-28","603.00","397.00","69.00","4.00","440"
"7385","2017-03-31","485.00","395.00","84.00","4.00","440"
"7386","2017-04-30","345.00","292.00","66.00","6.00","440"
"7387","2017-05-31","308.00","350.00","78.00","7.00","440"
"7388","2016-06-30","103.00","94.00","149.00","0.00","868"
"7389","2016-07-31","107.00","138.00","141.00","0.00","868"
"7390","2016-08-31","112.00","149.00","140.00","0.00","868"
"7391","2016-09-30","73.00","365.00","8.00","1.00","868"
"7392","2016-10-31","25.00","447.00","12.00","0.00","868"
"7393","2016-11-30","54.00","154.00","26.00","6.00","868"
"7394","2016-12-31","151.00","225.00","20.00","7.00","868"
"7395","2017-01-31","70.00","202.00","23.00","8.00","868"
"7396","2017-02-28","59.00","91.00","19.00","12.00","868"
"7397","2017-03-31","95.00","207.00","78.00","7.00","868"
"7398","2017-04-30","62.00","142.00","67.00","9.00","868"
"7399","2017-05-31","40.00","199.00","61.00","14.00","868"
"7400","2016-06-30","1061.00","399.00","11.00","0.00","1090"
"7401","2016-07-31","1155.00","359.00","23.00","0.00","1090"
"7402","2016-08-31","1329.00","533.00","7.00","0.00","1090"
"7403","2016-09-30","1427.00","381.00","17.00","0.00","1090"
"7404","2016-10-31","1238.00","311.00","27.00","0.00","1090"
"7405","2016-11-30","1207.00","605.00","42.00","0.00","1090"
"7406","2016-12-31","3240.00","521.00","16.00","0.00","1090"
"7407","2017-01-31","4942.00","181.00","107.00","0.00","1090"
"7408","2017-02-28","8749.00","371.00","21.00","0.00","1090"
"7409","2017-03-31","10962.00","348.00","78.00","0.00","1090"
"7410","2017-04-30","11775.00","422.00","95.00","0.00","1090"
"7411","2017-05-31","35322.00","117.00","161.00","1.00","1090"
"7412","2016-06-30","0.00","4.00","7.00","0.00","933"
"7413","2016-07-31","3.00","15.00","6.00","1.00","933"
"7414","2016-08-31","0.00","0.00","9.00","2.00","933"
"7415","2016-09-30","0.00","1.00","4.00","5.00","933"
"7416","2016-10-31","0.00","1.00","0.00","6.00","933"
"7417","2016-11-30","3.00","1.00","1.00","9.00","933"
"7418","2016-12-31","8.00","2.00","1.00","8.00","933"
"7419","2017-01-31","0.00","0.00","4.00","7.00","933"
"7420","2017-02-28","0.00","0.00","0.00","19.00","933"
"7421","2017-03-31","5.00","2.00","4.00","18.00","933"
"7422","2017-04-30","0.00","1.00","2.00","17.00","933"
"7423","2017-05-31","0.00","0.00","4.00","19.00","933"
"7424","2016-06-30","1.00","3.00","10.00","11.00","3756"
"7425","2016-07-31","4.00","1.00","13.00","13.00","3756"
"7426","2016-08-31","14.00","2.00","14.00","15.00","3756"
"7427","2016-09-30","13.00","17.00","27.00","13.00","3756"
"7428","2016-10-31","7.00","13.00","29.00","21.00","3756"
"7429","2016-11-30","22.00","9.00","23.00","23.00","3756"
"7430","2016-12-31","31.00","11.00","22.00","20.00","3756"
"7431","2017-01-31","6.00","25.00","16.00","19.00","3756"
"7432","2017-02-28","48.00","58.00","30.00","16.00","3756"
"7433","2017-03-31","178.00","240.00","71.00","18.00","3756"
"7434","2017-04-30","164.00","299.00","51.00","9.00","3756"
"7435","2017-05-31","199.00","275.00","38.00","9.00","3756"
"7436","2016-06-30","1588.00","693.00","104.00","0.00","184"
"7437","2016-07-31","1510.00","721.00","90.00","0.00","184"
"7438","2016-08-31","1881.00","873.00","105.00","0.00","184"
"7439","2016-09-30","1945.00","995.00","97.00","0.00","184"
"7440","2016-10-31","1855.00","992.00","111.00","0.00","184"
"7441","2016-11-30","1785.00","885.00","100.00","1.00","184"
"7442","2016-12-31","1988.00","1006.00","111.00","1.00","184"
"7443","2017-01-31","1501.00","787.00","108.00","1.00","184"
"7444","2017-02-28","1372.00","770.00","112.00","0.00","184"
"7445","2017-03-31","3371.00","1868.00","80.00","0.00","184"
"7446","2017-04-30","2359.00","1208.00","113.00","1.00","184"
"7447","2017-05-31","2347.00","1081.00","112.00","2.00","184"
"7448","2016-06-30","592.00","140.00","95.00","0.00","460"
"7449","2016-07-31","473.00","34.00","19.00","11.00","460"
"7450","2016-08-31","905.00","51.00","39.00","6.00","460"
"7451","2016-09-30","970.00","119.00","12.00","11.00","460"
"7452","2016-10-31","1262.00","138.00","11.00","12.00","460"
"7453","2016-11-30","1623.00","176.00","12.00","6.00","460"
"7454","2016-12-31","1061.00","170.00","17.00","8.00","460"
"7455","2017-01-31","817.00","358.00","17.00","12.00","460"
"7456","2017-02-28","994.00","419.00","12.00","5.00","460"
"7457","2017-03-31","1127.00","491.00","21.00","4.00","460"
"7458","2017-04-30","1091.00","609.00","25.00","3.00","460"
"7459","2017-05-31","1141.00","806.00","33.00","0.00","460"
"7460","2016-06-30","780.00","175.00","162.00","1.00","3841"
"7461","2016-07-31","1058.00","203.00","244.00","0.00","3841"
"7462","2016-08-31","1034.00","387.00","294.00","0.00","3841"
"7463","2016-09-30","1587.00","577.00","249.00","0.00","3841"
"7464","2016-10-31","1706.00","418.00","246.00","0.00","3841"
"7465","2016-11-30","1676.00","431.00","249.00","0.00","3841"
"7466","2016-12-31","2218.00","869.00","196.00","0.00","3841"
"7467","2017-01-31","2325.00","765.00","151.00","1.00","3841"
"7468","2017-02-28","1499.00","580.00","127.00","0.00","3841"
"7469","2017-03-31","2223.00","798.00","93.00","0.00","3841"
"7470","2017-04-30","1538.00","839.00","119.00","0.00","3841"
"7471","2017-05-31","1165.00","901.00","160.00","0.00","3841"
"7472","2016-06-30","2.00","0.00","3.00","8.00","2120"
"7473","2016-07-31","2.00","1.00","5.00","5.00","2120"
"7474","2016-08-31","0.00","3.00","7.00","5.00","2120"
"7475","2016-09-30","0.00","0.00","6.00","3.00","2120"
"7476","2016-10-31","8.00","32.00","8.00","8.00","2120"
"7477","2016-11-30","49.00","215.00","63.00","14.00","2120"
"7478","2016-12-31","61.00","209.00","44.00","14.00","2120"
"7479","2017-01-31","87.00","199.00","34.00","7.00","2120"
"7480","2017-02-28","60.00","231.00","48.00","14.00","2120"
"7481","2017-03-31","68.00","306.00","88.00","18.00","2120"
"7482","2017-04-30","84.00","250.00","121.00","16.00","2120"
"7483","2017-05-31","112.00","188.00","64.00","15.00","2120"
"7484","2016-06-30","0.00","2.00","7.00","12.00","500"
"7485","2016-07-31","0.00","0.00","11.00","12.00","500"
"7486","2016-08-31","0.00","0.00","6.00","12.00","500"
"7487","2016-09-30","0.00","1.00","8.00","10.00","500"
"7488","2016-10-31","0.00","3.00","7.00","7.00","500"
"7489","2016-11-30","0.00","3.00","11.00","8.00","500"
"7490","2016-12-31","0.00","4.00","16.00","9.00","500"
"7491","2017-01-31","0.00","4.00","23.00","7.00","500"
"7492","2017-02-28","0.00","3.00","16.00","11.00","500"
"7493","2017-03-31","1.00","2.00","14.00","11.00","500"
"7494","2017-04-30","0.00","5.00","11.00","16.00","500"
"7495","2017-05-31","1.00","2.00","11.00","12.00","500"
"7496","2016-06-30","209.00","229.00","89.00","0.00","2219"
"7497","2016-07-31","266.00","156.00","114.00","0.00","2219"
"7498","2016-08-31","319.00","153.00","129.00","0.00","2219"
"7499","2016-09-30","779.00","460.00","42.00","0.00","2219"
"7500","2016-10-31","6611.00","345.00","31.00","0.00","2219"
"7501","2016-11-30","10211.00","576.00","29.00","0.00","2219"
"7502","2016-12-31","8103.00","598.00","38.00","0.00","2219"
"7503","2017-01-31","9338.00","522.00","43.00","4.00","2219"
"7504","2017-02-28","1983.00","555.00","31.00","5.00","2219"
"7505","2017-03-31","1167.00","409.00","48.00","2.00","2219"
"7506","2017-04-30","1486.00","323.00","47.00","1.00","2219"
"7507","2017-05-31","1377.00","407.00","100.00","3.00","2219"
"7508","2016-06-30","158.00","161.00","28.00","14.00","116"
"7509","2016-07-31","133.00","141.00","31.00","12.00","116"
