"id","date","qianPerson","wanPerson","shiWanPerson","baiWanPerson","wdzjPlatId"
"9596","2016-09-30","1194.00","887.00","72.00","2.00","1069"
"9597","2016-10-31","1126.00","962.00","96.00","0.00","1069"
"9598","2016-11-30","1195.00","1092.00","111.00","0.00","1069"
"9599","2016-12-31","1147.00","1126.00","66.00","0.00","1069"
"9600","2017-01-31","1033.00","1134.00","71.00","0.00","1069"
"9601","2017-02-28","1056.00","1688.00","94.00","0.00","1069"
"9602","2017-03-31","1266.00","1212.00","113.00","2.00","1069"
"9603","2017-04-30","1167.00","1251.00","123.00","0.00","1069"
"9604","2017-05-31","1094.00","1339.00","138.00","1.00","1069"
"9605","2016-06-30","211.00","217.00","68.00","11.00","1764"
"9606","2016-07-31","248.00","275.00","93.00","9.00","1764"
"9607","2016-08-31","245.00","289.00","127.00","13.00","1764"
"9608","2016-09-30","272.00","382.00","138.00","5.00","1764"
"9609","2016-10-31","252.00","378.00","140.00","7.00","1764"
"9610","2016-11-30","244.00","354.00","149.00","9.00","1764"
"9611","2016-12-31","232.00","351.00","112.00","11.00","1764"
"9612","2017-01-31","232.00","394.00","121.00","4.00","1764"
"9613","2017-02-28","222.00","379.00","166.00","8.00","1764"
"9614","2017-03-31","216.00","359.00","161.00","9.00","1764"
"9615","2017-04-30","257.00","456.00","185.00","5.00","1764"
"9616","2017-05-31","332.00","429.00","123.00","10.00","1764"
"9617","2016-06-30","5.00","27.00","48.00","8.00","474"
"9618","2016-07-31","6.00","33.00","41.00","12.00","474"
"9619","2016-08-31","9.00","25.00","41.00","13.00","474"
"9620","2016-09-30","7.00","29.00","47.00","12.00","474"
"9621","2016-10-31","10.00","24.00","43.00","9.00","474"
"9622","2016-11-30","11.00","27.00","52.00","12.00","474"
"9623","2016-12-31","5.00","29.00","53.00","11.00","474"
"9624","2017-01-31","6.00","31.00","49.00","12.00","474"
"9625","2017-02-28","9.00","24.00","54.00","11.00","474"
"9626","2017-03-31","9.00","23.00","56.00","14.00","474"
"9627","2017-04-30","10.00","24.00","56.00","11.00","474"
"9628","2017-05-31","9.00","28.00","51.00","13.00","474"
"9629","2016-06-30","468.00","825.00","126.00","1.00","1701"
"9630","2016-07-31","371.00","664.00","141.00","2.00","1701"
"9631","2016-08-31","449.00","935.00","188.00","0.00","1701"
"9632","2016-09-30","435.00","779.00","142.00","2.00","1701"
"9633","2016-10-31","364.00","594.00","85.00","0.00","1701"
"9634","2016-11-30","454.00","762.00","123.00","2.00","1701"
"9635","2016-12-31","341.00","409.00","59.00","0.00","1701"
"9636","2017-01-31","192.00","212.00","21.00","0.00","1701"
"9637","2017-02-28","333.00","719.00","127.00","1.00","1701"
"9638","2017-03-31","400.00","773.00","115.00","1.00","1701"
"9639","2017-04-30","351.00","895.00","199.00","1.00","1701"
"9640","2017-05-31","411.00","919.00","217.00","4.00","1701"
"9641","2016-06-30","4076.00","653.00","97.00","1.00","601"
"9642","2016-06-30","3796.00","528.00","71.00","2.00","601"
"9643","2016-06-30","3796.00","528.00","71.00","2.00","601"
"9644","2016-07-31","2026.00","731.00","153.00","2.00","601"
"9645","2016-07-31","1972.00","567.00","85.00","1.00","601"
"9646","2016-07-31","1972.00","567.00","85.00","1.00","601"
"9647","2016-08-31","1484.00","718.00","164.00","4.00","601"
"9648","2016-08-31","1362.00","589.00","124.00","4.00","601"
"9649","2016-08-31","1362.00","589.00","124.00","4.00","601"
"9650","2016-09-30","1404.00","835.00","164.00","2.00","601"
"9651","2016-09-30","1187.00","650.00","129.00","3.00","601"
"9652","2016-09-30","1187.00","650.00","129.00","3.00","601"
"9653","2016-10-31","1209.00","717.00","127.00","4.00","601"
"9654","2016-10-31","1001.00","598.00","113.00","4.00","601"
"9655","2016-10-31","1001.00","598.00","113.00","4.00","601"
"9656","2016-11-30","1220.00","692.00","149.00","5.00","601"
"9657","2016-11-30","1157.00","638.00","140.00","5.00","601"
"9658","2016-11-30","1157.00","638.00","140.00","5.00","601"
"9659","2016-12-31","740.00","620.00","145.00","3.00","601"
"9660","2016-12-31","746.00","584.00","123.00","3.00","601"
"9661","2016-12-31","746.00","584.00","123.00","3.00","601"
"9662","2017-01-31","681.00","632.00","145.00","4.00","601"
"9663","2017-01-31","683.00","636.00","143.00","4.00","601"
"9664","2017-01-31","683.00","636.00","143.00","4.00","601"
"9665","2017-01-31","696.00","622.00","143.00","4.00","601"
"9666","2017-01-31","696.00","622.00","143.00","4.00","601"
"9667","2017-02-28","921.00","753.00","172.00","3.00","601"
"9668","2017-02-28","913.00","755.00","173.00","3.00","601"
"9669","2017-02-28","913.00","755.00","173.00","3.00","601"
"9670","2017-02-28","915.00","729.00","157.00","3.00","601"
"9671","2017-02-28","915.00","729.00","157.00","3.00","601"
"9672","2017-03-31","820.00","972.00","252.00","3.00","601"
"9673","2017-03-31","829.00","963.00","251.00","3.00","601"
"9674","2017-03-31","829.00","963.00","251.00","3.00","601"
"9675","2017-03-31","830.00","941.00","242.00","3.00","601"
"9676","2017-03-31","830.00","941.00","242.00","3.00","601"
"9677","2017-04-30","366.00","340.00","33.00","0.00","601"
"9678","2017-04-30","802.00","872.00","174.00","1.00","601"
"9679","2017-04-30","802.00","872.00","174.00","1.00","601"
"9680","2017-04-30","803.00","872.00","173.00","1.00","601"
"9681","2017-04-30","803.00","872.00","173.00","1.00","601"
"9682","2017-05-31","444.00","471.00","51.00","0.00","601"
"9683","2017-05-31","803.00","967.00","213.00","0.00","601"
"9684","2017-05-31","803.00","967.00","213.00","0.00","601"
"9685","2017-05-31","803.00","968.00","211.00","0.00","601"
"9686","2017-05-31","803.00","968.00","211.00","0.00","601"
"9687","2016-06-30","1273.00","745.00","173.00","2.00","3854"
"9688","2016-07-31","1256.00","844.00","177.00","3.00","3854"
"9689","2016-08-31","1216.00","1136.00","237.00","4.00","3854"
"9690","2016-09-30","1431.00","1141.00","323.00","3.00","3854"
"9691","2016-10-31","1323.00","1019.00","231.00","7.00","3854"
"9692","2016-11-30","1452.00","1192.00","349.00","10.00","3854"
"9693","2016-12-31","970.00","1885.00","239.00","9.00","3854"
"9694","2017-01-31","1191.00","955.00","213.00","8.00","3854"
"9695","2017-02-28","1096.00","1029.00","223.00","3.00","3854"
"9696","2017-03-31","881.00","833.00","120.00","3.00","3854"
"9697","2017-04-30","1047.00","650.00","92.00","4.00","3854"
"9698","2017-05-31","978.00","946.00","154.00","5.00","3854"
"9699","2016-06-30","287.00","159.00","42.00","5.00","1113"
"9700","2016-07-31","137.00","158.00","40.00","2.00","1113"
"9701","2016-08-31","209.00","482.00","59.00","2.00","1113"
